ISLAND,GRID_ID,CORAL_FREQ,CORAL_MEAN,CORAL_SD,CCA_FREQ,CCA_MEAN,CCA_SD,MACROALGAE_FREQ,MACROALGAE_MEAN,MACROALGAE_SD,SURF_FREQ,SURF_MEAN,SURF_SD,SURF_SUM,TED_FREQ,TED_MEAN,TED_SD,TED_SUM,population_status,hum_pop,distant_hum_pop,group
AGR,183,1,0,,1,8,,1,0,,136,12799.0561,8394.941737,1740671.629,832,1.417940766,2.098209991,1179.726718,0,0,0,8
AGR,184,4,3.5,3,4,12.5,9.88264472,4,17.75,26.46223724,136,12799.0561,8394.941737,1740671.629,838,1.401683268,2.075963274,1174.610579,0,0,0,8
AGR,185,2,20,7.071067812,2,11.5,4.949747468,2,21.5,19.09188309,136,12799.0561,8394.941737,1740671.629,848,1.396173509,2.06148883,1183.955136,0,0,0,8
AGR,186,2,18.5,23.33452378,2,13.5,16.26345597,2,28,39.59797975,136,12459.33697,8156.393971,1694469.828,855,1.382077245,2.039473033,1181.676044,0,0,0,8
AGR,187,4,43.75,23.73991014,4,12,10.61445555,4,5.75,7.228416147,136,12459.33697,8156.393971,1694469.828,863,1.379127398,2.03549953,1190.186944,0,0,0,8
AGR,188,1,2,,1,8,,1,88,,136,12459.33697,8156.393971,1694469.828,871,1.368940779,2.009535069,1192.347419,0,0,0,8
AGR,189,3,8.333333333,6.506407099,3,11.66666667,11.93035345,3,23,39.83716857,136,12459.33697,8156.393971,1694469.828,875,1.372703036,2.013521232,1201.115156,0,0,0,8
AGR,190,,,,,,,,,,136,12459.33697,8156.393971,1694469.828,886,1.361469152,2.003066452,1206.261669,0,0,0,8
AGR,191,1,15,,1,25,,1,0,,136,12463.798,8161.879702,1695076.528,896,1.339638396,1.979587172,1200.316003,0,0,0,8
AGR,192,1,15,,1,15,,1,0,,136,12463.798,8161.879702,1695076.528,903,1.33845852,1.971794226,1208.628044,0,0,0,8
AGR,193,3,16,8.544003745,3,16,8.544003745,3,23,39.83716857,136,12463.798,8161.879702,1695076.528,910,1.324628729,1.977729004,1205.412144,0,0,0,8
AGR,194,2,8.5,9.192388155,2,11.5,4.949747468,2,28,39.59797975,102,12442.47276,8161.57069,1269132.221,916,1.31584781,1.953428188,1205.316594,0,0,0,8
AGR,195,3,10.33333333,4.041451884,3,8.333333333,6.506407099,3,23,39.83716857,102,12442.47276,8161.57069,1269132.221,931,1.307490439,1.950103997,1217.273599,0,0,0,8
AGR,196,1,15,,1,2,,1,0,,102,12548.95707,8232.704437,1279993.621,944,1.322075158,1.959136494,1248.038949,0,0,0,8
AGR,197,1,8,,1,2,,1,0,,102,12548.95707,8232.704437,1279993.621,958,1.309477277,1.951190002,1254.479232,0,0,0,8
AGR,198,3,4,3.464101615,3,4,3.464101615,3,11.66666667,20.20725942,102,12548.95707,8232.704437,1279993.621,966,1.309755217,1.945143279,1265.22354,0,0,0,8
AGR,199,2,11.5,4.949747468,2,2,0,2,0,0,68,12618.66933,8295.744223,858069.5143,986,1.302104941,1.944632381,1283.875472,0,0,0,8
AGR,200,2,8,0,2,8,0,2,34.5,48.7903679,68,12618.66933,8295.744223,858069.5143,1000,1.31180348,1.964860296,1311.80348,0,0,0,8
AGR,201,3,16,8.544003745,3,4,3.464101615,3,3.333333333,4.163331999,102,14070.11298,8713.279208,1435151.524,1007,1.320724621,1.980509735,1329.969693,0,0,0,8
AGR,202,2,5,4.242640687,2,8,0,2,44,62.22539674,102,14070.11298,8713.279208,1435151.524,1012,1.310524436,1.981702307,1326.250729,0,0,0,8
AGR,203,5,11.6,8.792041856,5,5.8,5.761944116,5,19.6,38.37707649,102,14070.11298,8713.279208,1435151.524,1026,1.316751858,1.997585906,1350.987407,0,0,0,8
AGR,204,2,16.5,12.02081528,2,8.5,9.192388155,2,1,1.414213562,68,14950.85466,8900.827113,1016658.117,1055,1.318877857,2.010721872,1391.41614,0,0,0,8
AGR,205,3,8,0,3,8.333333333,6.506407099,3,29.33333333,50.80682369,102,13996.42082,8609.555803,1427634.924,1068,1.337892907,2.040095545,1428.869625,0,0,0,8
AGR,206,3,11.66666667,11.93035345,3,10.33333333,4.041451884,3,30,50.23942675,102,13996.42082,8609.555803,1427634.924,1071,1.347108962,2.046854256,1442.753698,0,0,0,8
AGR,207,1,8,,1,2,,1,0,,102,13996.42082,8609.555803,1427634.924,1085,1.359037264,2.071961705,1474.555431,0,0,0,8
AGR,208,3,13.66666667,9.814954576,3,10.33333333,4.041451884,3,25.66666667,37.74034093,102,13996.42082,8609.555803,1427634.924,1110,1.378755079,2.104536909,1530.418137,0,0,0,8
AGR,209,3,13.66666667,9.814954576,3,6.333333333,7.505553499,3,23.66666667,39.27255191,68,14530.27672,8660.953631,988058.8167,1111,1.386470786,2.116995573,1540.369043,0,0,0,8
AGR,210,3,16,8.544003745,3,8.333333333,6.506407099,3,1.333333333,1.154700538,102,9686.851144,9856.093874,988058.8167,1132,1.407477098,2.153096968,1593.264075,0,0,0,8
AGR,211,3,6,3.464101615,3,5.333333333,4.618802154,3,37.66666667,45.34681172,102,9686.851144,9856.093874,988058.8167,1134,1.421198802,2.168155521,1611.639442,0,0,0,8
AGR,212,3,19.33333333,9.814954576,3,7.666666667,7.505553499,3,0,0,102,9686.851144,9856.093874,988058.8167,1157,1.428071346,2.179948014,1652.278547,0,0,0,8
AGR,213,2,8,0,2,8.5,9.192388155,2,44,62.22539674,102,9686.851144,9856.093874,988058.8167,1199,1.600276744,2.36076331,1918.731816,0,0,0,8
AGR,214,2,4,5.656854249,2,1,1.414213562,2,7.5,10.60660172,68,6043.776572,8173.978127,410976.8069,1223,1.668258634,2.430773175,2040.28031,0,0,0,8
AGR,215,1,2,,1,8,,1,0,,102,8520.88936,8681.465272,869130.7148,1238,1.654975726,2.413583111,2048.859948,0,0,0,8
AGR,216,1,2,,1,25,,1,0,,102,8520.88936,8681.465272,869130.7148,1246,1.636832828,2.397025724,2039.493704,0,0,0,8
AGR,217,2,11.5,4.949747468,2,11.5,4.949747468,2,28,39.59797975,136,11793.07447,10389.04759,1603858.127,1257,1.605570349,2.368480796,2018.201929,0,0,0,8
AGR,218,2,15,0,2,11.5,4.949747468,2,34.5,48.7903679,136,11793.07447,10389.04759,1603858.127,1265,1.562695412,2.331542136,1976.809697,0,0,0,8
AGR,219,,,,,,,,,,102,11694.91491,11157.84592,1192881.32,1276,1.498546079,2.27042559,1912.144797,0,0,0,8
AGR,220,2,20,7.071067812,2,15,0,2,34.5,48.7903679,102,11694.91491,11157.84592,1192881.32,1274,1.418455814,2.180449211,1807.112707,0,0,0,8
AGR,221,3,38.33333333,5.773502692,3,8.333333333,6.506407099,3,15,25.98076211,136,14506.22084,11655.55491,1972846.034,1256,1.327357577,2.066937376,1667.161117,0,0,0,8
AGR,222,,,,,,,,,,136,14506.22084,11655.55491,1972846.034,1254,1.237367577,1.964551123,1551.658942,0,0,0,8
AGR,223,3,27.33333333,22.50185178,3,6,3.464101615,3,29.33333333,50.80682369,102,19341.62778,9334.542064,1972846.034,1285,1.222060371,1.931905842,1570.347577,0,0,0,8
AGR,224,1,2,,1,8,,1,88,,102,19341.62778,9334.542064,1972846.034,1286,1.198574563,1.899869121,1541.366888,0,0,0,8
AGR,225,1,35,,1,8,,1,0,,102,19341.62778,9334.542064,1972846.034,1298,1.163647853,1.856338298,1510.414913,0,0,0,8
AGR,226,2,25,14.14213562,2,8,0,2,34.5,48.7903679,136,19920.30475,9080.376842,2709161.446,1317,1.137375343,1.82440725,1497.923326,0,0,0,8
AGR,227,2,16.5,12.02081528,2,5,4.242640687,2,12.5,17.67766953,136,19920.30475,9080.376842,2709161.446,1316,1.099076556,1.774446393,1446.384748,0,0,0,8
AGR,228,1,8,,1,2,,1,69,,102,22068.70136,8538.881662,2251007.539,1329,1.056631722,1.726697273,1404.263559,0,0,0,8
AGR,229,1,15,,1,8,,1,0,,102,22068.70136,8538.881662,2251007.539,1337,1.021793789,1.674977453,1366.138296,0,0,0,8
AGR,230,1,8,,1,2,,1,88,,68,22298.23715,8431.674526,1516280.126,1349,0.976131835,1.619253816,1316.801846,0,0,0,8
AGR,231,1,25,,1,2,,1,0,,102,21585.80625,8283.515835,2201752.238,1356,0.930113615,1.558629292,1261.234062,0,0,0,8
AGR,232,,,,,,,,,,102,21585.80625,8283.515835,2201752.238,1352,0.904860736,1.525414331,1223.371715,0,0,0,8
AGR,233,2,30,7.071067812,2,2,0,2,0,0,102,21585.80625,8283.515835,2201752.238,1444,0.916362954,1.455036399,1323.228106,0,0,0,8
AGR,234,,,,,,,,,,102,21585.80625,8283.515835,2201752.238,1444,0.892228217,1.426140034,1288.377545,0,0,0,8
AGR,235,,,,,,,,,,68,20908.64007,8007.062608,1421787.524,1398,0.839906434,1.413682629,1174.189194,0,0,0,8
AGR,236,2,25,14.14213562,2,0,0,2,0,0,102,22172.7396,8316.945381,2261619.439,1404,0.813298988,1.392827529,1141.87178,0,0,0,8
AGR,237,,,,,,,,,,102,22172.7396,8316.945381,2261619.439,1407,0.77753837,1.360607278,1093.996486,0,0,0,8
AGR,238,2,11.5,4.949747468,2,1,1.414213562,2,12.5,17.67766953,102,22172.7396,8316.945381,2261619.439,1409,0.746178398,1.338176194,1051.365363,0,0,0,8
AGR,239,1,15,,1,0,,1,0,,68,22430.94156,8445.318758,1525304.026,1413,0.720696869,1.33130911,1018.344676,0,0,0,8
AGR,240,1,8,,1,15,,1,69,,68,22430.94156,8445.318758,1525304.026,1415,0.688198932,1.301647973,973.8014883,0,0,0,8
AGR,241,2,8,0,2,7.5,10.60660172,2,4,5.656854249,102,14953.96104,12658.24073,1525304.026,1419,0.66164565,1.294272644,938.8751773,0,0,0,8
AGR,242,2,32,33.9411255,2,5,4.242640687,2,34.5,48.7903679,102,14953.96104,12658.24073,1525304.026,1423,0.624401222,1.255022003,888.5229388,0,0,0,8
AGR,243,2,20,7.071067812,2,8.5,9.192388155,2,13.5,16.26345597,102,14953.96104,12658.24073,1525304.026,1434,0.599303295,1.242738131,859.4009246,0,0,0,8
AGR,244,2,35,14.14213562,2,8,0,2,0,0,68,12350.46933,13787.88791,839831.9144,1452,0.569556719,1.215716956,826.996356,0,0,0,8
AGR,245,3,18.33333333,5.773502692,3,8.333333333,6.506407099,3,32,34.04408906,68,12350.46933,13787.88791,839831.9144,1511,0.519723846,1.168027056,785.3027316,0,0,0,8
AGR,246,1,35,,1,2,,1,0,,102,25318.96024,23080.80256,2582533.944,1525,0.504860149,1.155417696,769.911727,0,0,0,8
AGR,247,1,35,,1,2,,1,25,,102,25318.96024,23080.80256,2582533.944,1551,0.486581965,1.126812557,754.6886273,0,0,0,8
AGR,248,1,56,,1,8,,1,0,,102,25318.96024,23080.80256,2582533.944,1553,0.474137229,1.110564501,736.335116,0,0,0,8
AGR,249,1,35,,1,2,,1,25,,68,25627.97103,27703.3364,1742702.03,1570,0.457145665,1.083154791,717.7186938,0,0,0,8
AGR,250,1,25,,1,8,,1,56,,102,37046.01436,29158.4402,3778693.465,1668,0.430795983,1.043955411,718.5677003,0,0,0,8
AGR,251,3,22.66666667,13.65039682,3,16,8.544003745,3,18.33333333,23.2880513,102,37046.01436,29158.4402,3778693.465,1679,0.42176961,1.033245306,708.1511758,0,0,0,8
AGR,252,2,35,14.14213562,2,5,4.242640687,2,28,39.59797975,102,37046.01436,29158.4402,3778693.465,1705,0.409951648,1.009777643,698.9675602,0,0,0,8
AGR,253,3,31.66666667,15.27525232,3,16,8.544003745,3,17.66666667,24.00694344,102,37046.01436,29158.4402,3778693.465,1742,0.392062396,0.963480937,682.9726944,0,0,0,8
AGR,254,1,15,,1,15,,1,45,,102,78466.6788,35846.95627,8003601.238,1778,0.38011323,0.944256742,675.8413236,0,0,0,8
AGR,255,2,35,14.14213562,2,11.5,4.949747468,2,32,33.9411255,102,78466.6788,35846.95627,8003601.238,1886,0.375511979,0.910260432,708.2155931,0,0,0,8
AGR,256,2,20,7.071067812,2,15,0,2,45,0,102,78466.6788,35846.95627,8003601.238,1900,0.36969039,0.892992152,702.4117415,0,0,0,8
AGR,257,2,20,7.071067812,2,15,0,2,26.5,26.1629509,102,78466.6788,35846.95627,8003601.238,1921,0.359212847,0.86758959,690.0478786,0,0,0,8
AGR,258,1,15,,1,15,,1,15,,102,78466.6788,35846.95627,8003601.238,1946,0.354558092,0.849160411,689.9700462,0,0,0,8
AGR,259,,,,,,,,,,102,78466.6788,35846.95627,8003601.238,1948,0.344827959,0.812194295,671.7248643,0,0,0,8
AGR,260,3,28.33333333,11.54700538,3,12.66666667,4.041451884,3,22.66666667,19.65536398,68,92072.04717,35673.66605,6260899.207,1965,0.338568441,0.79396868,665.2869867,0,0,0,8
AGR,261,,,,,,,,,,102,102641.9645,33726.38852,10469480.38,1884,0.304748649,0.641822931,574.1464544,0,0,0,8
AGR,262,,,,,,,,,,102,102641.9645,33726.38852,10469480.38,1802,0.280116012,0.462631739,504.7690543,0,0,0,8
AGR,263,,,,,,,,,,102,102641.9645,33726.38852,10469480.38,1753,0.254365971,0.350601757,445.9035471,0,0,0,8
AGR,264,,,,,,,,,,102,102641.9645,33726.38852,10469480.38,1684,0.245221849,0.339236541,412.9535945,0,0,0,8
AGR,265,,,,,,,,,,68,124021.8962,14341.60092,8433488.945,1652,0.244459527,0.344889033,403.8471384,0,0,0,8
AGR,266,,,,,,,,,,102,124122.5168,14327.58541,12660496.72,1631,0.246749626,0.351387407,402.4486398,0,0,0,8
AGR,267,,,,,,,,,,102,124122.5168,14327.58541,12660496.72,1615,0.254255279,0.369207283,410.6222756,0,0,0,8
AGU,1,1,35,,1,15,,1,8,,68,115196.5799,20986.90176,7833367.434,2182,0.628790863,1.373817836,1372.021664,1,0,212599,7
AGU,2,2,30,7.071067812,2,15,0,2,15,0,68,115196.5799,20986.90176,7833367.434,2168,0.641549912,1.390273615,1390.88021,1,0,212599,7
AGU,3,1,35,,1,8,,1,8,,102,115455.5284,20910.7526,11776463.9,2132,0.654049201,1.4132253,1394.432897,1,0,212599,7
AGU,4,4,30,5.773502692,4,11.5,4.041451884,4,14,8.041558721,102,115455.5284,20910.7526,11776463.9,2185,0.802581173,1.644075123,1753.639862,1,0,212599,7
AGU,5,,,,,,,,,,102,115455.5284,20910.7526,11776463.9,2209,0.869402814,1.730607232,1920.510817,1,0,212599,7
AGU,6,1,25,,1,15,,1,8,,68,115639.3652,20956.34769,7863476.835,2252,0.971731895,1.854222579,2188.340228,1,0,212599,7
AGU,7,1,25,,1,8,,1,2,,102,115687.3971,20872.02237,11800114.5,2259,0.970751329,1.843517403,2192.927253,1,0,212599,7
AGU,8,1,8,,1,8,,1,25,,102,115687.3971,20872.02237,11800114.5,2294,0.979712232,1.842254373,2247.459861,1,0,212599,7
AGU,9,1,35,,1,8,,1,2,,102,115687.3971,20872.02237,11800114.5,2302,0.980365231,1.833848253,2256.800762,1,0,212599,7
AGU,10,1,25,,1,8,,1,25,,102,115687.3971,20872.02237,11800114.5,2319,0.990428496,1.835154706,2296.803682,1,0,212599,7
AGU,11,1,25,,1,2,,1,2,,68,115878.4432,20881.68903,7879734.135,2341,0.99184748,1.829773472,2321.914951,1,0,212599,7
AGU,12,3,25,0,3,8.333333333,6.506407099,3,13.66666667,9.814954576,102,116143.3,20779.79739,11846616.6,2404,1.000732339,1.827618591,2405.760544,1,0,212599,7
AGU,13,2,25,0,2,2,0,2,4,5.656854249,102,116143.3,20779.79739,11846616.6,2432,0.7831037,1.44417933,1904.508197,1,0,212599,7
AGU,14,2,16.5,12.02081528,2,5,4.242640687,2,16.5,12.02081528,102,116143.3,20779.79739,11846616.6,2481,0.772137195,1.406133137,1915.672382,1,0,212599,7
AGU,15,1,25,,1,25,,1,15,,102,116143.3,20779.79739,11846616.6,2571,0.751994861,1.349209537,1933.378787,1,0,212599,7
AGU,16,2,13.5,16.26345597,2,5,4.242640687,2,16.5,12.02081528,68,116228.2373,20794.28068,7903520.136,2661,0.741106435,1.306922392,1972.084224,1,0,212599,7
AGU,17,1,35,,1,8,,1,8,,102,117004.6638,20771.49599,11934475.7,2781,0.714956069,1.252869853,1988.292827,1,0,212599,7
AGU,18,2,11.5,4.949747468,2,5,4.242640687,2,40.5,21.92031022,102,117004.6638,20771.49599,11934475.7,2985,0.683267335,1.205431239,2039.552995,1,0,212599,7
AGU,19,,,,,,,,,,102,117004.6638,20771.49599,11934475.7,3140,0.645302561,1.148697256,2026.250041,1,0,212599,7
AGU,20,3,10.33333333,4.041451884,3,6.333333333,7.505553499,3,12.66666667,4.041451884,136,118011.1351,20806.13956,16049514.38,3468,0.60170944,1.092643411,2086.728337,1,0,212599,7
AGU,21,,,,,,,,,,102,118753.6932,20786.73042,12112876.71,3585,0.571810094,1.048184279,2049.939188,1,0,212599,7
AGU,22,3,13.66666667,9.814954576,3,11.66666667,11.93035345,3,35.33333333,17.89785834,102,118753.6932,20786.73042,12112876.71,3732,0.556113412,1.030134945,2075.415254,1,0,212599,7
AGU,23,2,20,7.071067812,2,5,4.242640687,2,26.5,26.1629509,102,118753.6932,20786.73042,12112876.71,3834,0.522522123,1.034958061,2003.349818,1,0,212599,7
AGU,24,2,15,0,2,8,0,2,40,7.071067812,136,119694.505,20837.70806,16278452.68,3913,0.519869572,1.038403291,2034.249636,1,0,212599,7
AGU,25,8,12.75,6.041522987,8,4.625,5.262739645,8,59.5,17.38636576,102,120701.6687,20829.81895,12311570.21,4051,0.514332924,1.04029619,2083.562677,1,0,212599,7
AGU,26,1,8,,1,2,,1,69,,102,120701.6687,20829.81895,12311570.21,3833,0.616884934,1.121477876,2364.519952,1,0,212599,7
AGU,27,3,12.66666667,4.041451884,3,2,0,3,53,13.85640646,102,120701.6687,20829.81895,12311570.21,3689,0.620189684,1.116182632,2287.879744,1,0,212599,7
AGU,28,3,12.66666667,4.041451884,3,8.333333333,6.506407099,3,45,0,102,120701.6687,20829.81895,12311570.21,3686,0.626910166,1.110631504,2310.790873,1,0,212599,7
AGU,29,1,2,,1,15,,1,69,,68,121773.7447,20842.16128,8280614.642,3412,0.629785125,1.090910442,2148.826847,1,0,212599,7
AGU,30,3,3.333333333,4.163331999,3,8.333333333,6.506407099,3,46.33333333,22.03028219,102,122021.4766,20808.73653,12446190.61,3394,0.630434627,1.082436833,2139.695124,1,0,212599,7
AGU,31,2,8.5,9.192388155,2,5,4.242640687,2,57,16.97056275,102,122021.4766,20808.73653,12446190.61,3275,0.62843772,1.08197803,2058.133533,1,0,212599,7
AGU,32,3,5.333333333,4.618802154,3,4,3.464101615,3,59.33333333,24.82606158,102,122021.4766,20808.73653,12446190.61,3313,0.632005564,1.088563335,2093.834434,1,0,212599,7
AGU,33,1,2,,1,8,,1,69,,68,122516.9403,20887.99153,8331151.943,3220,0.623882158,1.095608559,2008.900548,1,0,212599,7
AGU,34,2,5,4.242640687,2,5,4.242640687,2,66.5,30.40559159,68,122516.9403,20887.99153,8331151.943,3223,0.617183074,1.093822789,1989.181048,1,0,212599,7
AGU,35,1,8,,1,2,,1,45,,102,122536.0747,20836.19514,12498679.61,3125,0.556351872,1.069456175,1738.599601,1,0,212599,7
AGU,36,3,7.666666667,7.505553499,3,10.66666667,7.505553499,3,67.33333333,21.54839515,102,122536.0747,20836.19514,12498679.61,3092,0.517649695,1.056435971,1600.572858,1,0,212599,7
AGU,37,1,0,,1,0,,1,25,,102,122536.0747,20836.19514,12498679.61,3078,0.521130131,1.080014626,1604.038542,1,0,212599,7
AGU,38,2,5,4.242640687,2,8.5,9.192388155,2,62.5,9.192388155,68,122545.6418,20887.9408,8333103.643,3117,0.532083611,1.117009387,1658.504614,1,0,212599,7
AGU,39,,,,,,,,,,68,122545.6418,20887.9408,8333103.643,3117,0.543774092,1.159040071,1694.943844,1,0,212599,7
AGU,40,2,8.5,9.192388155,2,16.5,12.02081528,2,45.5,14.8492424,102,122576.9384,20835.65349,12502847.71,3136,0.557581361,1.201845638,1748.57515,1,0,212599,7
AGU,41,1,25,,1,15,,1,45,,102,122576.9384,20835.65349,12502847.71,3132,0.568483235,1.239986229,1780.489493,1,0,212599,7
AGU,42,,,,,,,,,,102,122576.9384,20835.65349,12502847.71,3182,0.597673219,1.313793914,1901.796182,1,0,212599,7
AGU,43,2,2,0,2,5,4.242640687,2,52,24.04163056,68,122606.9374,20887.06739,8337271.743,3179,0.610982011,1.3523032,1942.311812,1,0,212599,7
AGU,44,1,15,,1,15,,1,45,,68,122606.9374,20887.06739,8337271.743,3188,0.631269485,1.399255024,2012.487118,1,0,212599,7
AGU,45,3,4,3.464101615,3,4,3.464101615,3,38.33333333,5.773502692,102,122668.0756,20847.08127,12512143.71,3216,0.651854123,1.441767567,2096.362859,1,0,212599,7
AGU,46,2,8.5,9.192388155,2,8.5,9.192388155,2,35,0,102,122668.0756,20847.08127,12512143.71,3211,0.657561801,1.456371332,2111.430942,1,0,212599,7
AGU,47,1,15,,1,2,,1,25,,102,122668.0756,20847.08127,12512143.71,3204,0.65901685,1.467425093,2111.489988,1,0,212599,7
AGU,48,2,8.5,9.192388155,2,5,4.242640687,2,40.5,21.92031022,68,122714.9418,20904.22584,8344616.043,3206,0.653184073,1.456136526,2094.108138,1,0,212599,7
AGU,49,1,15,,1,0,,1,56,,68,122714.9418,20904.22584,8344616.043,3176,0.619832134,1.396364531,1968.586858,1,0,212599,7
AGU,50,1,8,,1,2,,1,56,,102,122534.4972,20834.10338,12498518.71,3191,0.6333817,1.420923483,2021.121006,1,0,212599,7
AGU,51,2,15,0,2,4,5.656854249,2,45.5,14.8492424,102,122534.4972,20834.10338,12498518.71,3173,0.632206985,1.427742724,2005.992763,1,0,212599,7
AGU,52,1,8,,1,2,,1,69,,102,122534.4972,20834.10338,12498518.71,3167,0.628313018,1.424451905,1989.867328,1,0,212599,7
AGU,53,1,15,,1,0,,1,69,,68,122481.98,20885.48023,8328774.643,3171,0.623003975,1.413877863,1975.545604,1,0,212599,7
AGU,54,1,15,,1,8,,1,45,,68,122481.98,20885.48023,8328774.643,3148,0.614985418,1.405087005,1935.974095,1,0,212599,7
AGU,55,2,11.5,4.949747468,2,0,0,2,69,0,102,121945.9668,20860.42874,12438488.61,3154,0.604804551,1.382376634,1907.553553,1,0,212599,7
AGU,56,,,,,,,,,,102,121945.9668,20860.42874,12438488.61,3123,0.594386778,1.370115229,1856.269907,1,0,212599,7
AGU,57,3,15,0,3,3.333333333,4.163331999,3,43,23.06512519,102,121945.9668,20860.42874,12438488.61,3108,0.590785799,1.361367321,1836.162264,1,0,212599,7
AGU,58,,,,,,,,,,68,121523.7741,20894.43546,8263616.642,3093,0.578270604,1.340518824,1788.590979,1,0,212599,7
AGU,59,2,11.5,4.949747468,2,1,1.414213562,2,45.5,14.8492424,68,121523.7741,20894.43546,8263616.642,3074,0.574915078,1.337473049,1767.288951,1,0,212599,7
AGU,60,2,15,0,2,5,4.242640687,2,25,14.14213562,102,121303.2452,20854.63565,12372931.01,3065,0.574075302,1.336847254,1759.540802,1,0,212599,7
AGU,61,2,8,0,2,2,0,2,16.5,12.02081528,102,121303.2452,20854.63565,12372931.01,3047,0.565619592,1.325675665,1723.442897,1,0,212599,7
AGU,62,1,2,,1,0,,1,45,,102,121303.2452,20854.63565,12372931.01,3046,0.56419339,1.321159821,1718.533067,1,0,212599,7
AGU,63,4,9.75,3.5,4,5,3.464101615,4,20,5.773502692,68,120868.0638,20923.65893,8219028.341,3047,0.56092105,1.313925318,1709.12644,1,0,212599,7
AGU,64,,,,,,,,,,68,120868.0638,20923.65893,8219028.341,3031,0.562915835,1.324857685,1706.197896,1,0,212599,7
AGU,65,2,11.5,4.949747468,2,5,4.242640687,2,20,7.071067812,102,120683.0227,20900.21288,12309668.31,3020,0.560351805,1.317982923,1692.262451,1,0,212599,7
AGU,66,2,15,0,2,4,5.656854249,2,30,7.071067812,102,120683.0227,20900.21288,12309668.31,3022,0.55985805,1.316885184,1691.891027,1,0,212599,7
AGU,67,3,6,3.464101615,3,3.333333333,4.163331999,3,24,27.71281292,102,120683.0227,20900.21288,12309668.31,3012,0.565987549,1.332057068,1704.754498,1,0,212599,7
AGU,68,1,25,,1,0,,1,35,,68,120587.5638,20965.56344,8199954.34,3015,0.570673604,1.33935052,1720.580916,1,0,212599,7
AGU,69,1,15,,1,2,,1,25,,68,120587.5638,20965.56344,8199954.34,3018,0.576946589,1.347419275,1741.224806,1,0,212599,7
AGU,70,4,15,0,4,6.25,6.751543034,4,27.5,9.574271078,102,120271.5119,20933.68905,12267694.21,3025,0.581599636,1.356400421,1759.338899,1,0,212599,7
AGU,71,1,25,,1,2,,1,25,,102,120271.5119,20933.68905,12267694.21,3027,0.581812406,1.354341082,1761.146154,1,0,212599,7
AGU,72,3,18.33333333,5.773502692,3,4,3.464101615,3,31.66666667,15.27525232,102,120271.5119,20933.68905,12267694.21,3039,0.5919528,1.374771095,1798.94456,1,0,212599,7
AGU,73,2,20,7.071067812,2,5,4.242640687,2,25,0,68,119976.1741,21010.46994,8158379.84,3055,0.595569473,1.382266456,1819.464739,1,0,212599,7
AGU,74,1,15,,1,8,,1,56,,68,119976.1741,21010.46994,8158379.84,3055,0.601562203,1.390147016,1837.772529,1,0,212599,7
AGU,75,3,25,10,3,1.333333333,1.154700538,3,28.33333333,5.773502692,102,119710.9864,20971.64396,12210520.61,3080,0.613536645,1.410796829,1889.692867,1,0,212599,7
AGU,76,,,,,,,,,,102,119710.9864,20971.64396,12210520.61,3106,0.622563109,1.427966058,1933.681018,1,0,212599,7
AGU,77,3,21.66666667,5.773502692,3,4,3.464101615,3,42,12.12435565,102,119710.9864,20971.64396,12210520.61,3148,0.625882966,1.430952543,1970.279577,1,0,212599,7
AGU,78,2,30,21.21320344,2,4,5.656854249,2,25,0,102,119710.9864,20971.64396,12210520.61,3210,0.631052719,1.436849757,2025.679228,1,0,212599,7
